book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres
167,4407,30165203,1970226,196,0747263744,9780747263750,Neil Gaiman,2001.0,American Gods,"American Gods (American Gods, #1)",eng,4.11,378019,518343,27587,9888,24944,83253,178346,221912,https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001s/4407.jpg,"Fantasy;Fiction;Fantasy,Mythology;Fantasy,Urban Fantasy;Audiobook;Science Fiction;Science Fiction Fantasy;Adult;Contemporary;Horror"
171,6969,6969,3360164,1710,0141439580,9780141439590,"Jane Austen, Fiona Stafford",1815.0,Emma,Emma,eng,3.99,459826,497949,11724,11386,25777,102144,178238,180404,https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931s/6969.jpg,"Classics;Fiction;Romance;Historical,Historical Fiction;Literature;Historical;Audiobook;Literature,19th Century;Classics,Classic Literature;Novels"
177,7144,7144,3393917,1714,0143058142,9780143058140,"Fyodor Dostoyevsky, David McDuff",1866.0,Преступление и наказание,Crime and Punishment,eng,4.18,380903,444675,12605,9477,20078,64050,137104,213966,https://images.gr-assets.com/books/1382846449m/7144.jpg,https://images.gr-assets.com/books/1382846449s/7144.jpg,"Classics;Fiction;Cultural,Russia;Literature;Literature,Russian Literature;Philosophy;Novels;Mystery,Crime;Literature,19th Century;Academic,School"
184,39988,39988,1015554,242,0141301066,9780141301070,"Roald Dahl, Quentin Blake",1988.0,Matilda,Matilda,eng,4.29,440743,463491,11053,4277,10823,64536,152003,231852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Childrens;Fiction;Classics;Fantasy;Childrens,Middle Grade;Young Adult;Humor;Audiobook;Fantasy,Magic;Academic,School"
187,24770,24770,2895388,98,0689865384,9780689865380,Scott Westerfeld,2005.0,Uglies,"Uglies (Uglies, #1)",eng,3.86,449073,464589,21234,15531,34808,106086,151540,156624,https://images.gr-assets.com/books/1443904172m/24770.jpg,https://images.gr-assets.com/books/1443904172s/24770.jpg,"Young Adult;Science Fiction,Dystopia;Science Fiction;Fiction;Fantasy;Romance;Young Adult,Teen;Adventure;Apocalyptic,Post Apocalyptic;Science Fiction Fantasy"
196,5759,5759,68729,162,0393327345,9780393327340,Chuck Palahniuk,1996.0,Fight Club,Fight Club,eng,4.2,365349,388654,11176,4578,12632,58110,139554,173780,https://images.gr-assets.com/books/1357128997m/5759.jpg,https://images.gr-assets.com/books/1357128997s/5759.jpg,"Fiction;Classics;Contemporary;Thriller;Novels;Mystery;Adult;Literature;Literature,American;Adult Fiction"
198,11486,11486,3300573,155,0671727796,9780671727800,Alice Walker,1982.0,The Color Purple,The Color Purple,eng,4.17,376766,400965,9485,6298,14477,62380,140835,176975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Classics;Fiction;Historical,Historical Fiction;Feminism;LGBT;Historical;Cultural,African American;Literature;LGBT,Queer;Novels"
199,12691,12691,14961,119,0739461192,9780739461200,John Grogan,2005.0,Marley & Me: Life and Love with the World's Worst Dog,Marley and Me: Life and Love With the World's Worst Dog,eng,4.12,367304,379348,13407,5485,14940,68532,131536,158855,https://images.gr-assets.com/books/1308858322m/12691.jpg,https://images.gr-assets.com/books/1308858322s/12691.jpg,"Nonfiction;Autobiography,Memoir;Animals;Biography;Animals,Dogs;Humor;Biography Memoir;Adult;Contemporary;Biography,Autobiography"
200,16299,16299,3038872,474,0312330871,9780312330870,Agatha Christie,1939.0,Ten Little Niggers,And Then There Were None,eng,4.23,408983,456680,17264,6134,12476,66243,156306,215521,https://images.gr-assets.com/books/1391120695m/16299.jpg,https://images.gr-assets.com/books/1391120695s/16299.jpg,"Mystery;Classics;Fiction;Mystery,Crime;Thriller;Thriller,Mystery Thriller;Audiobook;Adult;Suspense;Novels"
205,43763,43763,873132,189,0345476875,9780345476880,Anne Rice,1976.0,Interview with the Vampire,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,3.97,372566,393941,7951,7519,22377,84804,137659,141582,https://images.gr-assets.com/books/1380631642m/43763.jpg,https://images.gr-assets.com/books/1380631642s/43763.jpg,"Horror;Fantasy;Fiction;Paranormal,Vampires;Fantasy,Paranormal;Classics;Gothic;Fantasy,Supernatural;Historical,Historical Fiction;Fantasy,Urban Fantasy"
211,40102,40102,1180927,116,0316010669,9780316010660,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,Blink: The Power of Thinking Without Thinking,en-US,3.89,348196,360338,12215,6804,20128,85934,139947,107525,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Nonfiction;Psychology;Business;Self Help;Science;Sociology;Audiobook;Self Help,Personal Development;Philosophy;Leadership"
217,21996,21996,3486041,70,0739303406,9780739303400,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America","The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,3.98,309385,350607,25846,6687,18709,69012,135360,120839,https://images.gr-assets.com/books/1312066724m/21996.jpg,https://images.gr-assets.com/books/1312066724s/21996.jpg,"Nonfiction;History;Crime,True Crime;Mystery,Crime;Historical;Mystery;Audiobook;North American Hi...,American History;Biography;Book Club"
222,7869,7869,859111,143,0752864327,9780752864330,Robert Ludlum,1980.0,The Bourne Identity,"The Bourne Identity (Jason Bourne, #1)",eng,3.98,327122,336212,3899,10266,17695,65161,118463,124627,https://images.gr-assets.com/books/1335860740m/7869.jpg,https://images.gr-assets.com/books/1335860740s/7869.jpg,"Fiction;Thriller;Mystery;Suspense;Spy Thriller,Espionage;Action;Adventure;Thriller,Mystery Thriller;Mystery,Crime;Thriller,Spy Thriller"
227,5359,5359,137715,134,0385339089,9780385339090,John Grisham,1993.0,The Client,The Client,eng,3.97,320083,325663,1917,2530,12566,79176,129019,102372,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Thriller;Mystery;Mystery,Crime;Suspense;Thriller,Legal Thriller;Thriller,Mystery Thriller;Law;Novels;Adult Fiction"
229,24213,24213,2375385,845,0451527747,9780451527740,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland & Through the Looking-Glass,eng,4.06,340920,377190,7736,5294,17482,76985,127906,149523,https://images.gr-assets.com/books/1327872220m/24213.jpg,https://images.gr-assets.com/books/1327872220s/24213.jpg,"Classics;Fantasy;Fiction;Childrens;Young Adult;Literature;Adventure;Childrens,Middle Grade;Novels;Literature,19th Century"
230,2156,2156,2534720,1451,0192802631,9780192802640,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,Persuasion,eng,4.13,365425,402359,13117,6688,15653,71218,133222,175578,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Classics;Fiction;Romance;Historical,Historical Fiction;Literature;Historical;Literature,19th Century;Audiobook;Classics,Classic Literature;Romance,Historical Romance"
233,9712,9712,3285349,347,0140003468X,9781400034680,"Gabriel García Márquez, Edith Grossman",1985.0,El amor en los tiempos del cólera,Love in the Time of Cholera,eng,3.89,283806,323461,15246,11450,23825,65668,110544,111974,https://images.gr-assets.com/books/1327124987m/9712.jpg,https://images.gr-assets.com/books/1327124987s/9712.jpg,"Fiction;Classics;Historical,Historical Fiction;Romance;Magical Realism;Literature;Novels;European Literature,Spanish Literature;Literary Fiction;Historical"
236,1898,1898,1816662,101,0385494785,9780385494790,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Into Thin Air: A Personal Account of the Mount Everest Disaster,en-US,4.11,291258,301593,10439,8041,10286,46060,112601,124605,https://images.gr-assets.com/books/1463384482m/1898.jpg,https://images.gr-assets.com/books/1463384482s/1898.jpg,"Nonfiction;Adventure;Autobiography,Memoir;Travel;Biography;History;Adventure,Survival;Sports,Mountaineering;Biography Memoir;Sports,Sports"
239,8908,8908,817,137,0307346609,9780307346600,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,World War Z: An Oral History of the Zombie War,en-US,4.01,312969,345149,22412,7680,19887,65570,121537,130475,https://images.gr-assets.com/books/1386328204m/8908.jpg,https://images.gr-assets.com/books/1386328204s/8908.jpg,"Horror;Fiction;Horror,Zombies;Science Fiction;Fantasy;Apocalyptic,Post Apocalyptic;Science Fiction,Dystopia;Audiobook;Science Fiction,Apocalyptic;War"
242,13145,13145,3373984,122,0446692638,9780446692630,James Patterson,1993.0,Along Came a Spider,"Along Came a Spider (Alex Cross, #1)",eng,4.08,311499,318031,3600,4281,10929,61630,118236,122955,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Mystery;Fiction;Thriller;Mystery,Crime;Thriller,Mystery Thriller;Suspense;Mystery,Detective;Adult;Audiobook;Mystery,Murder Mystery"
243,10614,10614,3230869,197,0450417395,9780450417400,Stephen King,1987.0,Misery,Misery,en-GB,4.11,334647,352203,6416,4302,12725,64835,128990,141351,https://images.gr-assets.com/books/1270545451m/10614.jpg,https://images.gr-assets.com/books/1270545451s/10614.jpg,"Horror;Fiction;Thriller;Suspense;Mystery;Adult;Thriller,Mystery Thriller;Audiobook;Novels;Mystery,Crime"
246,30183,30183,30573,97,0312360266,9780312360270,"P.C. Cast, Kristin Cast",2007.0,Marked,"Marked (House of Night, #1)",en-US,3.79,360044,371020,12870,21547,34170,81486,97982,135835,https://images.gr-assets.com/books/1317067002m/30183.jpg,https://images.gr-assets.com/books/1317067002s/30183.jpg,"Young Adult;Fantasy;Paranormal,Vampires;Fantasy,Paranormal;Romance;Fiction;Fantasy,Supernatural;Fantasy,Urban Fantasy;Romance,Paranormal Romance;Fantasy,Magic"
247,36072,36072,6277,250,0743269519,9780743269510,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,en-US,4.05,314700,333884,6148,9038,17041,61036,109359,137410,https://images.gr-assets.com/books/1421842784m/36072.jpg,https://images.gr-assets.com/books/1421842784s/36072.jpg,"Self Help;Nonfiction;Business;Self Help,Personal Development;Psychology;Leadership;Productivity;Business,Management;Audiobook;Philosophy"
249,4588,4588,1940137,104,0618711651,9780618711660,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,en-US,3.97,294726,319116,21107,8847,20556,61303,109008,119402,https://images.gr-assets.com/books/1327879967m/4588.jpg,https://images.gr-assets.com/books/1327879967s/4588.jpg,"Fiction;Contemporary;Historical,Historical Fiction;Novels;Literary Fiction;Adult;Adult Fiction;Literature;New York;Young Adult"
255,662,662,817219,147,0452011876,9780452011880,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,Atlas Shrugged,eng,3.68,283295,296645,14666,30901,27442,53762,78744,105796,https://images.gr-assets.com/books/1405868167m/662.jpg,https://images.gr-assets.com/books/1405868167s/662.jpg,"Fiction;Classics;Philosophy;Politics;Literature;Science Fiction;Novels;Science Fiction,Dystopia;Economics;Business"
257,13023,13023,2933712,4,0517223627,9780517223630,"Jane Carruth, Lewis Carroll, Rene Cloke",1865.0,,Alice in Wonderland,eng,4.03,343252,343271,4876,7467,18101,70170,109730,137803,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Classics;Fantasy;Fiction;Childrens;Young Adult;Adventure;Literature;Novels;Childrens,Middle Grade;Classics,Classic Literature"
263,24337,24337,2485462,61,0590920685,9780590920680,Gail Carson Levine,1997.0,Ella Enchanted,Ella Enchanted,eng,3.97,339117,345749,8534,6619,20066,80272,110568,128224,https://images.gr-assets.com/books/1410727190m/24337.jpg,https://images.gr-assets.com/books/1410727190s/24337.jpg,"Fantasy;Young Adult;Fiction;Romance;Childrens,Middle Grade;Childrens;Fantasy,Fairy Tales;Retellings;Fantasy,Magic;Adventure"
266,13148,13148,881425,111,0446677388,9780446677390,James Patterson,1995.0,Kiss the Girls,"Kiss the Girls (Alex Cross, #2)",eng,3.93,274639,279116,2798,10518,14558,58296,95980,99764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Mystery;Fiction;Thriller;Mystery,Crime;Suspense;Thriller,Mystery Thriller;Mystery,Detective;Adult;Mystery,Murder Mystery;Adult Fiction"
270,12873,17899948,46663,306,01844080382,9781844080380,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,Rebecca,en-US,4.2,177384,329596,14920,4565,10900,49263,112768,152100,https://images.gr-assets.com/books/1327871977m/12873.jpg,https://images.gr-assets.com/books/1327871977s/12873.jpg,"Classics;Fiction;Mystery;Gothic;Romance;Historical,Historical Fiction;Thriller;Horror;Thriller,Mystery Thriller;Suspense"
271,18373,18373,3337594,163,0156030306,9780156030300,Daniel Keyes,1966.0,Flowers for Algernon,Flowers for Algernon,en-US,4.07,313044,336199,11328,4223,14882,65106,122462,129526,https://images.gr-assets.com/books/1367141311m/18373.jpg,https://images.gr-assets.com/books/1367141311s/18373.jpg,"Fiction;Classics;Science Fiction;Young Adult;Psychology;Literature;Academic,School;Novels;Adult;Academic,Read For School"
272,6952,6952,1172473,177,0552995878,9780552995870,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Como agua para chocolate,Like Water for Chocolate,en-US,3.94,263199,285469,6559,8887,15941,60147,100011,100483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Magical Realism;Romance;Historical,Historical Fiction;Classics;Fantasy;Food and Drink,Food;European Literature,Spanish Literature;Adult;Novels"
273,1103,1103,1453585,105,0812968069,9780812968060,Lisa See,2005.0,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,eng,4.05,280475,290660,15807,3268,11286,56005,116178,103923,https://images.gr-assets.com/books/1327880508m/1103.jpg,https://images.gr-assets.com/books/1327880508s/1103.jpg,"Historical,Historical Fiction;Fiction;Cultural,China;Historical;Cultural,Asia;Book Club;Adult;Literature,Asian Literature;Adult Fiction;Novels"
276,29579,29579,1783981,169,0553803719,9780553803720,Isaac Asimov,1951.0,Foundation,Foundation (Foundation #1),eng,4.13,279688,297588,6240,7697,12471,47251,97583,132586,https://images.gr-assets.com/books/1417900846m/29579.jpg,https://images.gr-assets.com/books/1417900846s/29579.jpg,"Science Fiction;Fiction;Classics;Science Fiction Fantasy;Fantasy;Space,Space Opera;Novels;Space;Audiobook;Speculative Fiction"
281,32499,32499,490324,145,0385339704,9780385339700,John Grisham,1992.0,The Pelican Brief,The Pelican Brief,eng,3.95,288376,296168,2006,2362,12423,73587,116438,91358,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Mystery;Thriller;Mystery,Crime;Suspense;Thriller,Legal Thriller;Thriller,Mystery Thriller;Novels;Law;Adult Fiction"
287,2122,2122,3331807,154,0451191153,9780451191150,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,The Fountainhead,eng,3.85,244545,254976,10198,18158,18720,44131,76424,97543,https://images.gr-assets.com/books/1491163636m/2122.jpg,https://images.gr-assets.com/books/1491163636s/2122.jpg,"Fiction;Classics;Philosophy;Literature;Novels;Politics;Architecture;Literary Fiction;Literature,American;Classics,Classic Literature"
293,295,295,3077988,2573,0753453800,9780753453800,Robert Louis Stevenson,1882.0,Treasure Island,Treasure Island,eng,3.82,268012,310515,7917,5349,19127,86487,114968,84584,https://images.gr-assets.com/books/1485248909m/295.jpg,https://images.gr-assets.com/books/1485248909s/295.jpg,"Classics;Fiction;Adventure;Historical,Historical Fiction;Young Adult;Childrens;Adventure,Pirates;Literature;Fantasy;Novels"
306,5203,5203,1003370,61,0671021001,9780671021010,Wally Lamb,1992.0,She's Come Undone,She's Come Undone,en-US,3.84,259576,268924,9090,10224,20064,59412,91423,87801,https://images.gr-assets.com/books/1408313457m/5203.jpg,https://images.gr-assets.com/books/1408313457s/5203.jpg,"Fiction;Contemporary;Womens Fiction,Chick Lit;Adult Fiction;Young Adult,Coming Of Age;Novels;Adult;Literary Fiction;Drama;Mental Health,Mental Illness"
308,33724,33724,2888997,94,0440241901,9780440241900,Sophie Kinsella,2003.0,Can You Keep a Secret?,Can You Keep a Secret?,en-US,3.83,278747,293801,9510,8003,19319,76244,101810,88425,https://images.gr-assets.com/books/1330464293m/33724.jpg,https://images.gr-assets.com/books/1330464293s/33724.jpg,"Womens Fiction,Chick Lit;Romance;Fiction;Contemporary;Humor;Romance,Contemporary Romance;Adult;Adult Fiction;Audiobook;Humor,Comedy"
310,14748,14748,2796838,71,0743418174,9780743418170,Jennifer Weiner,2001.0,Good in Bed,"Good in Bed (Cannie Shapiro, #1)",en-US,3.7,248804,252305,5500,12137,20336,66587,84488,68757,https://images.gr-assets.com/books/1327936464m/14748.jpg,https://images.gr-assets.com/books/1327936464s/14748.jpg,"Womens Fiction,Chick Lit;Fiction;Romance;Contemporary;Adult Fiction;Adult;Humor;Romance,Contemporary Romance;Womens Fiction;Audiobook"
314,28194,28194,2628323,134,0439709105,9780439709100,"Cornelia Funke, Anthea Bell",2003.0,Tintenherz,"Inkheart (Inkworld, #1)",en-US,3.86,285011,301414,10384,8524,22966,71494,98625,99805,https://images.gr-assets.com/books/1328866790m/28194.jpg,https://images.gr-assets.com/books/1328866790s/28194.jpg,"Fantasy;Young Adult;Fiction;Childrens,Middle Grade;Childrens;Adventure;Fantasy,Magic;Writing,Books About Books;Young Adult,Young Adult Fantasy;Audiobook"
